PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARY-train-0046,الحصيلة الوبائية لكورونا فجهات وأقاليم المغرب: أغلب الإصابات وجوج حالات وفاة تسجلو فطنجة تطوان.. ومديريات كازا والرباط ماعلنوش على حصيلة أقاليمهم ل2 أسابيع,The epidemiological toll of Corona in the regions and regions of Morocco: Most of the infections and deaths are recorded in Tangier-Tetouan.. and the districts of Kaza and Rabat have not announced the toll of their regions for 2 weeks,الحصيلة الوبائية لكورونا فجميع جهات وأقاليم المغرب: 59 إصابة فجهة طنجة تطوان.. ومعظم حالات الشفاء تسجلو فكازا سطات,The epidemiological toll of Corona in all regions and regions of Morocco: 59 cases in the Tangier-Tetouan region... and most of the recoveries are recorded in Settat.,0.41
ARY-train-0047,قضية الممثل الدزايري والمؤثر المغربي اللي مشدودين بسباب إهانة دراري مغاربة ف مراكش.. المتهمين خداو التنازل من عائلات الضحايا والملف دخل للمداولة,The case of the Dzairi actor and the Moroccan influencer who was arrested for insulting Moroccan residents in Marrakesh.. The defendants obtained a waiver from the families of the victims and the file was entered for deliberation.,مشدودين بسباب إهانة دراري مغاربة ف مراكش.. ادانة الممثل الدزايري والمؤثر المغربي بالحبس النافذ,Struggled for insulting Moroccan residents in Marrakesh.. The Dzairi actor and Moroccan influencer was convicted and imprisoned.,0.54
ARY-train-0048,الدزاير.. 554 إصابة جديدة بـ”كورونا” و12 ماتو و381 تشفاو: ها شحال وصلو فالطُوطَالْ,"Al-Desire: 554 new cases of “Corona”, 12 deaths, and 381 recoveries: How have they arrived in the country?",الدزاير.. 174 إصابة جديدة بـ”كورونا” و9 ماتو و110 تشفاو: ها شحال وصلو فالطُوطَالْ,"Al-Desire.. 174 new cases of “Corona”, 9 died, and 110 recovered: How much have they arrived in the country?",0.79
ARY-train-0049,إطلاق النسخة السابعة للجائزة الوطنية الكبرى للصحافة الفلاحية والقروية 2020,Launching the seventh edition of the Grand National Prize for Agricultural and Rural Journalism 2020,وزارة الفلاحة طلقات النسخة الـ6 للجائزة الوطنية الكبرى للصحافة الفلاحية والقروية,The Ministry of Agriculture launches the 6th edition of the Grand National Prize for Agricultural and Rural Journalism,0.64
ARY-train-0050,مندوبية التخطيط: أكثر من 65 فالمية من العائلات المغربية صرحات بتدهور مستواها المعيشي و80 فالمية توقعات تزاد نسبة البطالة – أرقام,"Planning Commission: More than 65 percent of Moroccan families reported a deterioration in their standard of living, and 80 percent expected the unemployment rate to increase - figures.","مندوبية التخطيط: 84,2 فالمية من العائلات المغربية توقعات يتزاد الشوماج","Planning Commission: 84.2 percent of Moroccan families, predicted by Yitzad Shoumaj",0.38
ARY-train-0051,عمليات مكثفة لمراقبة الجودة والأسعار.. ف5 أيام: إتلاف 16 طن من المواد الفاسدة وتسجيل 130 مخالفة,Intensive operations to control quality and prices.. In 5 days: 16 tons of spoiled materials were destroyed and 130 violations recorded.,إتلاف أزيد من 59 طن من المواد الفاسدة وتسجيل 661 مخالفة بسبب الأسعار ولجنة وزاراتية: ها كيفاش داير السوق,Destroying more than 59 tons of spoiled materials and recording 661 violations due to prices. A ministerial committee: How are you running the market?,0.56
ARY-train-0052,حرب اهلية هادي.. 17 قتيل و1933 جريح السيمانة الفايتة بسبب الكسايد,"Hadi civil war.. 17 dead and 1,933 injured in Al-Simana Al-Fayta due to anacid",بحال الا المغرب ف حرب أهلية: 17 قتيل و 1179 جريح ف الكسايد ف أسبوع واحد,"In any case, Morocco is in a civil war: 17 dead and 1,179 wounded in Al-Kassid in one week.",0.82
ARY-train-0053,الوزير الفردوس وافق على إعفاء المدير الجهوي لوزارة الثقافة بجهة فاس مكناس.. وعيّن رسميا أستاذ ديال الرياضة فهاد المنصب,"Minister Al-Firdaus agreed to dismiss the regional director of the Ministry of Culture in the Fez-Meknes region...and he was officially appointed as a professor of sports, so this position",المدير الجهوي لوزارة الثقافة بجهة فاس مكناس حط الإعفاء ديالو للوزير الفردوس.. مقرب منه لـ”كود”: مابقاش باغي يخدم مع المدير دمكناس اللّي غادي يتعين رسيماً هاد السيمانة,"The regional director of the Ministry of Culture in the Fez-Meknes region granted this exemption to Minister Al-Firdaus.. a close relative of him to “Code”: He no longer wants to serve with the director of Damknes, who is going to be appointed as an official, this Simana.",0.43
ARY-train-0054,موارد صندوق تدبير جايحة “كورونا” فاتت 33 مليار درهم وتصرف منها اكثر من 18 مليار درهم,"The resources of the “Corona” pandemic management fund amounted to 33 billion dirhams, of which more than 18 billion dirhams were spent.",صندوق تدبير جايحة “كورونا” سجّل مداخيل بقيمة 33 مليار درهم ونفقات بقيمة 9 مليار درهم,The “Corona” pandemic management fund recorded income worth 33 billion dirhams and expenditures worth 9 billion dirhams.,0.69
ARY-train-0055,بحارة عتقو حراكَة من دول إفريقيا جنوب الصحرا من الغرق فـ سواحل طانطان,Sailors freed a movement from sub-Saharan Africa from drowning off the coast of Tan-Tan,“لامارين” عتقات حراكَة من دول إفريقيا جنوب الصحرا فـ سواحل الداخلة,“Lamarin” is a movement movement from sub-Saharan Africa on the coast of Dakhla,0.7
ARY-train-0056,وجدو راسكوم لرمضان.. الحرارة غادي تبدا بـ37 درجة فهاد المناطق,Find out for Ramadan...the temperature will start at 37 degrees in these areas,غير خرج رمضان وهي تشعل.. الحرارة غادي تبدا وغادي توصل لـ40 درجة فهاد المناطق,"However, Ramadan has come and it is blazing... the heat is about to start and it will reach 40 degrees in these areas.",0.75
ARY-train-0057,ناري الحرارة غادي توصل لمستوى خطير بزاف.. ستتراوح ما بين 43 و47 درجة فهاد المناطق ومديرية الأرصاد تحذر,"The temperature is about to reach a very dangerous level...it will range between 43 and 47 degrees, so these areas and the Meteorological Directorate warn",الأرصاد الجوية لـ”كود”: الطقس غادي يبقا حار فهاد المناطق وكاينة سحب غير مستقرة وها شحال غادي توصل درجات الحرارة العليا,"“Code” meteorology: The weather is set to remain hot, as these areas have unstable clouds, and temperatures are likely to reach higher.",0.61
ARY-train-0058,كورونا : 26 تقاسو بالفيروس فجهة كَليميم وادنون,Corona: 26 cases of the virus in the Gulimim and Adnoun region,كورونا : 107 تقاسو بالفيروس فجهة كَليميم وادنون أغلبهم فإقليم كَليميم,"Corona: 107 people are affected by the virus in the Gulimim region and Adnoun, most of them in the Gulimim region.",0.64
ARY-train-0059,بأغلبية كبيرة.. حزب الاستقلال خدا رئاسة غرفة التجارة والصناعة والخدمات فـ جهة طنجة,"With a large majority, the Istiqlal Party took the presidency of the Chamber of Commerce, Industry and Services in the Tangier region",حزب الاستقلال خدا رئاسة غرفة التجارة والصناعة الخدمات فـ جهة العيون,"The Istiqlal Party took over the presidency of the Chamber of Commerce, Industry and Services in the Laayoune region",0.84
