PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ESP-train-0091,"El segundo es el artista italiano, Carlo Brancaccio, que pintaba principalmente paisajes de ciudades con personas en menor escala en la composición mezclándose en ella.","The second is the Italian artist, Carlo Brancaccio, who mainly painted city landscapes with people on a smaller scale in the composition blending into it.","La tercera y última obra es del pintor belga Charles Billoin, que retrataba principalmente a personajes de la época.","The third and last work is by the Belgian painter Charles Billoin, who mainly portrayed characters of the time.",0.52
ESP-train-0092,"El ejército de Israel llevó a cabo ataques aéreos contra posiciones del ejército de Siria en la provincia de Quneitra, fronteriza con Israel.","The Israeli army carried out airstrikes against Syrian army positions in Quneitra province, bordering Israel.","Los bombardeos iban dirigidos contra un centro de entrenamiento del ejército sirio, un cuartel general del ejército y baterías de artillería.","The bombings targeted a Syrian army training center, an army headquarters and artillery batteries.",0.59
ESP-train-0093,El estatuto de los principios de la bioética tiende a interpretarse como principios prima facie.,The status of bioethical principles tends to be interpreted as prima facie principles.,"Cuando se hace una excepción se tiene claro que se está optando por el mal menor y que lo bueno sigue siendo lo que dice la norma, no la excepción.","When an exception is made, it is clear that one is opting for the lesser evil and that what is good is still what the norm says, not the exception.",0.22
ESP-train-0094,"Las redes híbridas de fibra óptica y cable coaxial, HFC, fueron implementadas en un principio por operadores de TV Cable, los que posteriormente incluyeron servicios como Video-on-Demand, Pay-Per-View, etc.","Hybrid fiber optic and coaxial cable networks, HFC, were initially implemented by Cable TV operators, which later included services such as Video-on-Demand, Pay-Per-View, etc.","En la discusión actual sobre telecomunicaciones se encuentran habitualmente términos como convergencia IMS (IP Multimedia Subsystem) y Redes de Nueva Generación, NGN (Next Generation Networking).","In the current discussion on telecommunications, terms such as IMS (IP Multimedia Subsystem) convergence and Next Generation Networking (NGN) are commonly found.",0.49
ESP-train-0095,Thrapston (Bridge Street) estaba en la antigua línea LNWR Peterborough a Northampton.,Thrapston (Bridge Street) was on the former LNWR Peterborough to Northampton line.,"Brian Barrett, jefe de policía de Union City, es un residente de Union City que reemplazó al ex jefe Richard Molinari.",Union City Police Chief Brian Barrett is a Union City resident who replaced former Chief Richard Molinari.,0.36
ESP-train-0096,"Se llaman Fernando Colunga Ultimate Experience (""La Máxima Experiencia Fernando Colunga"") y es una banda de metal que se formó en Pozarevac, en el este de Serbia.","They are called Fernando Colunga Ultimate Experience (""The Maximum Fernando Colunga Experience"") and they are a metal band that formed in Pozarevac, in eastern Serbia.","""Todo comenzó en 2010, cuando el bajista Marko Zivkovic celebraba su cumpleaños.","""It all started in 2010, when bassist Marko Zivkovic was celebrating his birthday.",0.38
ESP-train-0097,El hombre que cree que Sudamérica puede estar secándose,The man who believes South America may be drying up,"""Ríos voladores"" Una de las teorías en las que se apoyan las conclusiones de Nobre es la ""bomba biótica"", según la cual los vientos son impulsados por la habilidad de los bosques de condensar humedad.","""Flying rivers"" One of the theories supporting Nobre's conclusions is the ""biotic pump,"" according to which winds are driven by the ability of forests to condense moisture.",0.21
ESP-train-0098,¿Cuántos megavatios proyecta producir la energía construida en Indonesia por un consorcio encabezado por la Energía de la Misión de los EE. UU.?,How many megawatts is the power built in Indonesia by a consortium led by US Mission Energy projected to produce?,¿Qué hay de nuevo en el mundo postal en 1999?,What's new in the postal world in 1999?,0.5
ESP-train-0099,Dos personas están peleando a puñetazos en un ring.,Two people are fistfighting in a ring.,Un grupo de personas sostiene bebidas y apunta a la cámara.,A group of people hold drinks and point at the camera.,0.5
ESP-train-0100,"Charles Conger lo vendió a Esler en 1889, quien se lo vendió a Horace Nichols en mayo de 1891.","Charles Conger sold it to Esler in 1889, who sold it to Horace Nichols in May 1891.","En 1889, se lo vendió a Esler, quien se lo vendió a Horace Nichols en mayo de 1891.","In 1889, he sold it to Esler, who sold it to Horace Nichols in May 1891.",0.78
ESP-train-0101,"En frente de la veranda de madera, hay agujeros para la fijación de pilares rotos.","In front of the wooden veranda, there are holes for fixing broken pillars.",En frente de la galería rota hay agujeros para sujetar pilares de madera.,In front of the broken gallery there are holes for attaching wooden pillars.,0.76
ESP-train-0102,"El 11 de septiembre de 2017, comenzó una cuarta serie de reanimación y la segunda serie en general.","On September 11, 2017, a fourth revival series and second series overall began.",Aksuat Dendropark (en ruso: Akshout Dendropark) es un monumento natural (Áreas protegidas del Óblast de Ulyanovsk ),Aksuat Dendropark (Russian: Akshout Dendropark) is a natural monument (Protected Areas of Ulyanovsk Oblast),0.37
ESP-train-0103,Una mujer está hablando por un dispositivo telefónico.,A woman is talking on a telephone device.,Dos niños están hablando por teléfono.,Two children are talking on the phone.,0.35
ESP-train-0104,"Una de las imágenes más comentadas de la reciente visita del presidente francés, Emmanuel Macron, a Estados Unidos fue la de Macron y Trump plantando un árbol en la Casa Blanca.",One of the most talked about images from French President Emmanuel Macron's recent visit to the United States was that of Macron and Trump planting a tree in the White House.,"No obstante, la última solicitud, siendo mayor, por más de 250.000 dosis, fue rechazada.","However, the last request, being larger, for more than 250,000 doses, was rejected.",0.36
ESP-train-0105,"El bote de rescate, que es de color naranja, corre a través del agua.","The rescue boat, which is orange, races through the water.",Una multitud de personas está lejos del agua.,A crowd of people is far from the water.,0.17
ESP-train-0106,Abraham Naftali Hertz Scheuer nació en Fráncfort del Meno en 1753 de su padre el rabino David Tebele Scheuer.,Abraham Naftali Hertz Scheuer was born in Frankfurt am Main in 1753 to his father Rabbi David Tebele Scheuer.,Una gran batalla tuvo lugar en el Dagorlad en el que las fuerzas de Sauron fueron destruidas y la Puerta Negra fue asaltada.,A great battle took place on the Dagorlad in which Sauron's forces were destroyed and the Black Gate was assaulted.,0.15
ESP-train-0107,Brayshaw terminó su carrera y comenzó con Claremont Football Club en la West Australian Football League.,Brayshaw finished his career and started with Claremont Football Club in the West Australian Football League.,Brayshaw terminó su carrera y comenzó con su Club Claremont en la West Australian Football League.,Brayshaw finished his career and started with his Claremont Club in the West Australian Football League.,0.93
ESP-train-0108,"La selección inca jugará la tercera final de su historia, el domingo ante Brasil en Maracaná.","The Inca team will play the third final in its history, on Sunday against Brazil in Maracaná.","Tiene un antecedente de lujo, sus otros dos partidos decisivos los ganó.","He has a luxurious background, he won his other two decisive matches.",0.58
ESP-train-0109,¿Cómo se llevó a cabo la séptima extensión del turno iniciada?,How was the seventh shift extension started?,¿En qué capítulo de Lo que el viento se llevó Rhett Butler abandona a Scarlett O'Hara?,In which episode of Gone with the Wind does Rhett Butler abandon Scarlett O'Hara?,0.58
ESP-train-0110,"Nació en Tacna el 1 de abril de 1938, cuando su padre con el Grado de Teniente Coronel había sido destacado para instalar allí la primera sede de la Guardia Civil.","He was born in Tacna on April 1, 1938, when his father with the rank of Lieutenant Colonel had been deployed to install the first headquarters of the Civil Guard there.",Inició sus estudios en el Colegio Maristas de San Isidro - (1947) continuando los primarios y secundarios en el Colegio de la Inmaculada - (1955).,He began his studies at the Colegio Maristas de San Isidro - (1947) continuing his primary and secondary studies at the Colegio de la Inmaculada - (1955).,0.55
ESP-train-0111,Se mudó a Illinois en 1891 y se estableció en Ottawa.,He moved to Illinois in 1891 and settled in Ottawa.,Se mudó a Ottawa y se estableció en Illinois en 1891.,He moved to Ottawa and settled in Illinois in 1891.,0.64
ESP-train-0112,Dos hombres juegan cricket afuera.,Two men play cricket outside.,Dos hombres juegan cricket.,Two men play cricket.,0.86
ESP-train-0113,"La decoración también puede aportar nuevas texturas en boca, como es el caso de los crutones o barquillos, que son crocantes.","The decoration can also provide new textures in the mouth, as is the case with croutons or wafers, which are crunchy.",La decoración es un aspecto importante en el contexto de la alta cocina.,Decoration is an important aspect in the context of haute cuisine.,0.66
ESP-train-0114,Bashar al Asad envía mensaje al Papa Francisco,Bashar al Assad sends message to Pope Francis,El más reciente lo realizó el día de Navidad.,The most recent was done on Christmas Day.,0.51
