PairID,Text1,Text1 Translation,Text2,Text2 Translation
kin_train_00055,"Ubwo yatangizaga ku mugaragaro iyi nama, Umunyamabanga wa Leta muri Minisiteri y’Ububanyi n’Amahanga, Amb.","When he officially launched this meeting, the Secretary of State in the Ministry of Foreign Affairs, Amb.","Umunyamabanga wa Leta muri Minisiteri y’Ububanyi n’Amahanga, Ubutwererane n’Ibikorwa by’Umuryango wa Afurika y’Iburasirazuba, Amb.","The Secretary of State in the Ministry of Foreign Affairs, Cooperation and Activities of the East African Community, Amb."
kin_train_00056,Iperereza ngo ryahise ritangira kuri ibi byaha akekwaho kugira ngo dosiye ishyikirizwe ubushinjacyaha.,The investigation is said to have started on these suspected crimes so that the file can be submitted to the prosecution.,Ukekwa ubu afungiye kuri Sitasiyo ya RIB ya Nyarugunga mu gihe iperereza rikomeje kugira ngo hakorwe dosiye ishyikirizwe Ubushinjacyaha.,The suspect is currently detained at the Nyarugunga RIB Station while the investigation continues to prepare a file to be submitted to the Prosecutor's Office.
kin_train_00057,"Mu gusubiza uwabajije ikibazo, Dr Iba yavuze ko kuva amaraso mu gihe cyo gukora imibonano mpuzabitsina ari ikintu kidasanzwe kabone n’ubwo umugore yaba yaracuze.","In response to the questioner, Dr Iba said that bleeding during intercourse is unusual even if the woman is pregnant.","Ati "" Ntabwo kuva amaraso mu gihe umugore akora imibonano mpuzabitsina ari ikintu gisanzwe nubwo yaba ari muri Menopause.","He said, “Bleeding during intercourse is not normal even if a woman is in menopause."
kin_train_00058,Byatumye amakipe yombi arangiza igice cya mbere nta mpinduka zibaye APR FC ikiri imbere n'igitego kimwe ku busa bw'Amagaju FC.,Both teams ended the first half unchanged with APR FC ahead by one goal to Amagaju FC.,Igice cya mbere kigiye kurangira Mico Justin yongeye kubona amahirwe imbere y’izamu ariko ntibyamuhira amakipe yombi ajya kuruhuka ari ubusa ku busa.,The first half is coming to an end and Mico Justin got another chance in front of the goal but it didn't help both teams and they went to the break empty handed.
kin_train_00059,"Umuyobozi Wungirije w'Umujyi wa Kigali ushinzwe Ubukungu n'Iterambere, Busabizwa Parfait, yavuze ko kurwanya Jenoside biba byiza bihereye mu muryango.","Busabizwa Parfait, Deputy Mayor of the City of Kigali in charge of Economy and Development, said that the fight against genocide is better from the family.","Umuyobozi wungirije ushinzwe imibereho myiza y’abaturage mu Karere ka Gisagara, Gasengayire Clemence, yavuze ko bari gushaka uko bafasha uwo muryango.","Gasengayire Clemence, the Deputy Director of Social Welfare in Gisagara District, said that they were trying to help the family."
kin_train_00060,Jimmy Mulisa ni we mutoza mushya w'Amavubi Mulisa Jimmy usanzwe ari umutoza wungrirje mu ikipe y'igihugu Amavubi ubu yagizwe umutoza mukuru wayo asimbura McKinstry wirukanywe.,Jimmy Mulisa is the new coach of Amavubi Mulisa Jimmy who is already a coach in the national team Amavubi has now been appointed as its head coach to replace McKinstry who was fired.,Jimmy Mulisa avugana na MAKURUKI yirinze guhakana iby'uko yagizwe umutoza w'Amavubi ariko avuga ko ntawe urabimubwira bityo ko nta makuru abifiteho.,Jimmy Mulisa speaking to MAKURUKI avoided denying the fact that he was appointed coach of Amavubi but said that no one told him so he has no information about it.
kin_train_00061,"Ababayeho bazwi cyane kugeza ubu ni abakobwa b'impanga Abigail na Brittany Hensel bavukiye muri Leta ya Minnesota, muri Leta zunze ubumwe za Amerika.","The most famous ones alive so far are twin girls Abigail and Brittany Hensel who were born in Minnesota, United States of America.",Kugeza ubu abantu 435553 nibo bamaze kwandura Coronavirus muri Leta Zunze Ubumwe za Amerika.,"To date, 435,553 people have been infected with the coronavirus in the United States."
kin_train_00062,"Muri 1979 yahawe igihembo cy'amahoro kitiriwe Nobel, kubera ibikorwa bye byiganjemo iby'impuhwe byarangwaga no gufasha abakene bo mu duce dukennye mu Buhinde nka ‘Calcutta'.","In 1979, he was awarded the Nobel Peace Prize, for his humanitarian work, which was characterized by helping the poor in the poor areas of India like 'Calcutta'.","Mu 1979 yahawe igihembo cya Nobel kubera ibikorwa by’indashyikirwa yakoze yita ku bantu, yapfuye mu",In 1979 he was awarded the Nobel Prize for his outstanding humanitarian work. He died in
kin_train_00063,Itangazo ry'abafata Pansiyo n'amafaranga y'ibyago bikomoka ku kazi Itangazo rireba abatanga imisanzu yo kwivuza [email protected],Notice for Pensioners and Occupational Accident Funds Notice for Health Care Contributors [email protected],Uko Judo ikinwa Judo ikinirwa kuri matora zihariye bita Tatami,How Judo is played Judo is played on special mats called Tatami
kin_train_00064,"Avuga ko ahubwo igisubiza inyuma Hip Hop ari abanyamakuru b’imyidagaduro baba abandika, abakora kuri Tereviziyo n’abakora kuri Radio zitandukanye avuga ko “bamunzwe na uswa”.","He says that what is holding Hip Hop back are the entertainment journalists who are writers, television and radio broadcasters who he says are ""fooled"".",Akomeza avuga ko igisubiza inyuma injyana ya Hip Hop ari ikinyabupfura gike cy’abahanzi bakora iyo njyana.,He goes on to say that what is holding back the Hip Hop genre is the lack of courtesy of the artists who make that genre.
kin_train_00065,Kuri uyu wa mbere tariki 6 Nyakanga 2020 nibwo uyu mukinnyi utaha izamu aciye ku ruhande rw’iburyo cyangwa rw’ibumoso yasinye imyaka 3 muri Rayon Sports.,"On Monday, July 6, 2020, this right-sided or left-sided defender signed a 3-year contract with Rayon Sports.",Rayon Sports n’iyo yaba idatsinda tuzayiba inyuma Dream Unity yashinzwe tariki 10 Nyakanga 2020 ndetse yanamaze kwakirwa muri Fan Clubs zemewe za Rayon Sports.,"Even if Rayon Sports doesn't win, we will leave it behind. Dream Unity was founded on July 10, 2020 and has already been accepted into the official Rayon Sports Fan Clubs."
kin_train_00066,"Uwakoze inkuru yabaye iya mbere yahembwe amafaranga ibihumbi 100,uwa Kabiri ahabwa ibihumbi 50 mu gihe uwa gatatu yahawe imipira yo kwambara.","The first person who made the story was rewarded with 100,000 reais, the second one received 50,000 reais while the third one received balls to wear.",Ukobizaba Cesar wahawe ibihumbi 100 nk'uwakoze inkuru yabaye iya mbere yabwiye IGIHE ko yishimiye cyane aya marushanwa ndetse anasaba ko yajya akorwa buri mwaka.,"Ukobizaba Cesar, who was awarded 100,000 as the creator of the first story, told IGIHE that he was very happy with this competition and requested that it be held every year."
kin_train_00067,"Amafaranga yahererekanyijwe kuri Mobile Money yavuye kuri miliyoni 3 mu mwaka wa 2010, agera kuri miliyari 19 muri Kamena",Mobile Money transfers rose from $3 million in 2010 to $19 billion in June.,"Mu mwaka ushize kandi amafaranga yahererekanyijwe hakoreshejwe telefoni yiyongereyeho 32 ku ijana, ava kuri miliyari 1,563 agera kuri miliyari 2,058 Frw.","In the last year, money sent by phone increased by 32 percent, from 1,563 billion to 2,058 billion Frw."
kin_train_00068,"Polisi y’u Rwanda n’iya Zambia zisanzwe zifitanye amasezerano y’ubufatanye kuva mu mwaka wa 2015, amasezerano yasinyiwe i Kigali.","Rwandan and Zambian police already have a cooperation agreement since 2015, the agreement was signed in Kigali.","Polisi y’u Rwanda n’iya Uganda zisanzwe zifitanye imikoranire myiza mu bijyanye n’umutekano y’imipaka ihuza ibihugu byombi, kubaka ubushobozi bwa za Polisi zombi n’ibindi.","The Rwandan and Ugandan police already have good cooperation in terms of border security between the two countries, building the capacity of both polices, etc."
kin_train_00069,Igice cya mbere kigiye kurangira Mico Justin yongeye kubona amahirwe imbere y’izamu ariko ntibyamuhira amakipe yombi ajya kuruhuka ari ubusa ku busa.,The first half is coming to an end and Mico Justin got another chance in front of the goal but it didn't stop both teams and they went to the break empty handed.,"Igice cya kabiri cyatangiye amakipe yombi ashaka igitego, akanyuzamo agasatirana bikomeye, ariko ikipe ya Zimbabwe yo yatakaga bikomeye mu minota ya mbere y'igice cya kabiri.","The second half started with both teams looking for a goal, passing and attacking hard, but the Zimbabwean team was losing badly in the first minutes of the second half."
kin_train_00070,Icyo kigo kigiye gushingwa mu Rwanda ku bufatanye na Nelson Mukasa usanzwe utegura igikorwa cya “Car free Day” gifasha abatuye muri Kigali gukora Siporo.,"The center is going to be established in Rwanda in collaboration with Nelson Mukasa, who is currently organizing the ""Car Free Day"" event that helps the residents of Kigali to do sports.",Mu bihembo bitahataniwe harimo icyahawe Umujyi wa Kigali kubera gahunda watangije izwi nka ’Car Free Day’ ifasha abantu gukora Siporo.,Among the non-competitive awards is the city of Kigali for the initiative known as 'Car Free Day' which helps people to exercise.
kin_train_00071,Ubwo UMURYANGO twaganiraga na Young Grace mu magambo macye yatubwiye ko ntacyo apfa n’ umunyamakuru wanditse iriya nkuru ndetse ko atanamuzi.,"When UMURYANGO spoke to Young Grace, she told us that she has nothing to do with the reporter who wrote the story and that she does not even know him.",Ubwo UMURYANGO twaganiraga na Thiery yatubwiye ko ntacyo apfa na Young Grace yanditseho inkuru.,"When the FAMILY spoke to Thiery, he told us that he had nothing to do with Young Grace writing the story."
kin_train_00072,"Mufti w’u Rwanda, Salim Hitimana, yavuze ko kuri uyu munsi mukuru w’igitambo inka n’ihene bizatangwaho igitambo bifite agaciro k’amafaranga y’u Rwanda arenga miliyoni","Mufti of Rwanda, Salim Hitimana, said that on this festival of sacrifice, cows and goats will be sacrificed worth more than a million Rwandan francs.","Yagize ati “Umuryango ufite bitambo uzatamba kuri uyu munsi ufatanyije n’abafatanyabikorwa bayo birimo inka 800 n’ihene ibihumbi bibiri, byose bifite agaciro ka miliyoni 70 n’imisago.","He said, “The community that will sacrifice today together with its partners includes 800 cows and two thousand goats, all worth 70 million and 100,000 pounds."
kin_train_00073,Ku myaka 18 yegukanye miliyoni 1 FRW kubera ubuhanga afite mu gushushanya -AMAFOTO Shema Karani Wiseman ni umunyabugeni akaba n’umushushanyi ukiri muto.,At the age of 18 he earned 1 million FRW for his painting skills - PHOTOS Shema Karani Wiseman is a young sculptor and painter.,Ku myaka 18 afite yabashije kwegukana miliyoni abikesheje ubuhanga bwe mu gushushanya.,At the age of 18 he managed to earn millions thanks to his skill in drawing.
kin_train_00074,Afite inzozi zo kuba umuhanzi ukomeye mu Rwanda no hanze ndetse by’umwihariko agakundisha abantu igicurangisho cya Saxophone kidacurangwa na benshi mu Rwanda.,He has a dream to become a great artist in Rwanda and abroad and especially to make people like the Saxophone instrument which is not played by many in Rwanda.,Ati “Mfite inzozi zo kuba umuhanzi ukomeye no kumenyekanisha igicurangisho cya Saxophone.,"He said, “I have a dream to become a great artist and popularize the Saxophone."
kin_train_00075,"Ibisobanuro byimbitse Ngoga rituruka ku ijambo ‘ingoga' bivuga imbaduko, ubwira, imbaraga cyangwa se umwete.","Deep meaning Ngoga comes from the word 'ngoga' which refers to speed, power, strength or zeal.",Ibisobanuro byimbitse Iri zina rituruka ku nshinga kuganira bivuga gusubira inyuma ubitewe akenshi n'ubwoba cyangwa gushidikanya.,Deeper Meaning This name comes from the verb to talk which means to retreat often out of fear or doubt.
kin_train_00076,Uyu musore watangije irushanwa rya Miss Career Africa agiye gushyira hanze iki gitabo yageneye urubyiruko n’undi wese ushaka gutsinda ubwoba agakurikira amahitamo y’umutima we.,The young man who started the Miss Career Africa pageant is about to release this book for young people and anyone else who wants to overcome their fears and follow their heart's choices.,Niwe watangije irushanwa rya Miss Career Africa rigamije kugaragaza imishinga y’abakobwa yahindura ubuzima bwa sosiyete.,She is the one who started the Miss Career Africa pageant which aims to highlight the projects of girls that would change the life of the society.
kin_train_00077,Urubyiruko rwari rwaje ari rwinshi Urubyiruko rw’i Muhanga rwasabwe kandi gukomeza gukora ibikorwa biteza imbere igihugu cyane cyane muri iki gihe k’ibiruhuko kandi rwirinda ibiyobyabwenge.,"The youth who came in large numbers. The youth of Muhanga were also asked to continue doing activities that promote the country, especially during this holiday season and avoid drugs.","Dalia ni umuntu ugira umwete, ukunze gukora cyane kandi akumva buri gihe yaba ari mu b'imbere kugira ngo ibikorwa bye bimenyekane.","Dalia is a diligent, hard-working person who always feels that she should be on the inside so that her work is recognized."
kin_train_00078,Perezida Kagame yatangaje ko muri iki gihe nta gushidikanya hagati y’u Rwanda n’u Bufaransa hari ubwumvikane ahanini bitewe n’imikorere ya Perezida Emmanuel Macron.,President Kagame announced that today there is no doubt that there is an agreement between Rwanda and France mainly due to the performance of President Emmanuel Macron.,"Icyo mbona cyo ni uko hari umubano mwiza hagati y’u Rwanda n’u Bubiligi, kuburyo imbogamizi zaboneka zose zashakirwa uko zikemurwa”.","What I see is that there is a good relationship between Rwanda and Belgium, so that all the obstacles found will be resolved."""
kin_train_00079,Abakobwa bagera kuri 130 batoranyijwe uyu mwaka bageze mu Bushinwa ahari kubera irushanwa rya Miss World kuwa Gatanu tariki ya 20 Ukwakira,"About 130 of this year's contestants will arrive in China for the Miss World pageant on Friday, October 20.","Miss World y’uyu mwaka izamara ibyumweru bine ibera mu Bushinwa ikazasorezwa mu birori nyamukuru bizabera ahitwa Sanya City Arena, ku wa 18 Ugushyingo",This year's Miss World will be held in China for four weeks and will be crowned at the main event at the Sanya City Arena on November 18.
kin_train_00080,"Kugeza mu mpera y’ukwezi kwa gatatu, mu Bwongereza abantu 79 bagize icyo kibazo kidakunze kubaho cyo kuvura kw’amaraso nyuma yuko bakingiwe, 19 muri bo barapfuye.","By the end of the third month, 79 people in the UK had developed the rare bleeding problem after being vaccinated, 19 of whom had died.",Minisiteri y’ubuzima ya Kenya yanavuze ko kugeza ubu itarabona abagira ikibazo kidakunze kubaho cyo kuvura kw’amaraso kiri gutangazwa mu bihugu bimwe by’i Burayi.,Kenya's Ministry of Health also said it has not yet seen any cases of the rare blood transfusion being reported in some European countries.
