PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
Pair_ID_amh_train_87,በተጻራሪ አንድ አንድ እኩል የማይመስሉ አዕላፎች እኩል ሆነው ይገኛሉ ።,"Conversely, numbers that are not equal to each other are found to be equal.",እኩል ነው ” ይላል ።,"It's equal.""",0.41
Pair_ID_amh_train_88,ያመጣል መንገድ ፣2003፣ ገፅ 225-226) ።,"Brings Way, 2003, pp. 225-226).",አያጠፋውም (አዳም ፣ ይወስዳል መንገድ ያመጣል መንገድ፣ 2003፣ገፅ 226) ።,"It does not destroy it (Adam, Takes a Way Brings a Way, 2003, p. 226).",0.62
Pair_ID_amh_train_89,እዚህ አገር እኮ ተቃዋሚ ፓርቲ የለም !,There is no opposition party in this country!,ሌላው የሆነ ተቃዋሚ ፓርቲ መ ።,Another opposition party d.,0.47
Pair_ID_amh_train_90,ታዲያ ለዚህ ምንድን ነው መፍትሄው ?,So what is the solution to this?,ታዲያ የተሟላ ዕድገት ምንድን ነው ?,So what is complete growth?,0.34
Pair_ID_amh_train_91,፡- እንደሚባለው ከሆነ ፤ ምንም ጥርጥር የሌለው እውነት ነው ፡፡,If it is said; It is undoubtedly true.,አካሄዱ እንደሚባለው የሚፈስ ከሆነ እውነት ነው ፡፡,"If it flows as it is said to be, then it is true.",0.53
Pair_ID_amh_train_92,ከነፍስ የተለየ ሥጋ የሞተ እንደ ሆነ ፥,"If the body separate from the soul is dead,",ከነፍስ የተለየ ሥጋ የሞተ እንደሆነ እንዲሁ ደግሞ ከሥራ የተለየ እምነት የሞተ ነው” ያለን ፡፡,"As the body apart from the soul is dead, so faith apart from works is dead.",0.69
Pair_ID_amh_train_93,እኛን ከዚህ ጉዳይ ጋር የምንገናኝበት ቅንጣት ታክል ግንኙነት የለም ።,We have nothing to do with this matter.,እኛን ቅንጣት ታህል ከዚህ ጉዳይ ጋ የሚያገናኘን ነገር የለም ።,We have nothing to do with this issue.,0.89
Pair_ID_amh_train_94,‹ህመማቸው ምን እንደሆነ አላውቅም ፡፡,'I don't know what their pain is.,ህመማቸው ከአቅማቸው በላይ ሆነ ፡፡,Their pain became too much for them.,0.56
Pair_ID_amh_train_95,የሽግግር ወቅት ፍትህ ምንነት ።,The nature of transitional justice.,የሽግግር ወቅት ፍትህ ሲነሳ አብሮ የሚነሳው ተጠያቂነት ነው ።,"When transitional justice arises, accountability also arises.",0.73
Pair_ID_amh_train_96,ይልቅስ እንዲህ እናድርግ ፡- ።,Let's do this instead.,አንድ ነገር መነሻ እናድርግ ፡፡,Let's start with something.,0.42
Pair_ID_amh_train_97,» አሉና የተዘጋውን የፋርማሲው በር ገላመጡት ፡፡,They said and opened the closed door of the pharmacy.,... አሉና የተዘጋውን የመድሃኒት ቤቱ በር እያዩ ዝም አሉ ፡፡,... they said and kept silent looking at the closed door of the medicine house.,0.75
Pair_ID_amh_train_98,ልጅ እንዳለ ወርቁ ማነው ያለው ካሳን ጎንደሬ አዲስ የሙዚቃ ቪድዮ ተጋበዙልን . ።,Kasan Gondere has invited us to a new music video. .,ወርቅዬ ጌታቸው በሬዱ አዲስ የሙዚቃ ቪድዮ ተጋበዙልን . ።,"Mr. Goldie, we were invited to a new music video by Redu. .",0.48
Pair_ID_amh_train_99,ህግ ቢኖር በቁጥጥር ስር መዋል ይገባው ነበር ፡፡,"If there was a law, he should have been arrested.",ፈተናው የሁለት ትግሬወች በቁጥጥር ስር መዋል ነበር ።,The challenge was the arrest of two Tigres.,0.28
Pair_ID_amh_train_100,"ቅዳሜ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ዲሴምበር 26, 2020 ።","Saturday: Amharic news at three o'clock in the evening - December 26, 2020.","ረቡዕ ፡-ከምሽቱ ሦስት ሰዓት የአማርኛ ዜና - ሜይ 05, 2021 ።","Wednesday: Amharic news at three o'clock in the evening - May 05, 2021.",0.69
Pair_ID_amh_train_101,የማክሰኞ ግንቦት 18 ቀን 2012 ዓም ሙሉ ሥርጭት ።,"Tuesday, May 18, 2012 full broadcast.",የረቡዕ ታኅሣሥ 21 ቀን 2013 ዓም ሙሉ ሥርጭት ።,"Full broadcast of Wednesday, December 21, 2013.",0.69
Pair_ID_amh_train_102,እየሆነ ያለው ይኸው ነው ፡፡,This is what is happening.,ዛሬም ያለው ሁኔታ ይኸው ነው ፡፡,This is the situation today.,0.64
Pair_ID_amh_train_103,ዘጋቢ ፡- ታርቆ ክንዴ/ባሕር ዳር፡ ሐምሌ 2/2011 ዓ.ም (አብመድ) ።,"Reporter: Tarko Kende/Bahir Dar, July 2/2011 (Abmed).",ዜና መፅሔት ባሕር ዳር ፡ ነሐሴ 16/2011 ዓ.ም (አብመድ)... ።,News magazine Bahir Dar: August 16/2011 AD (Abmed)...,0.45
Pair_ID_amh_train_104,88 ሰዎች የኮሮና ቫይረስ ተገኝቶባቸዋል - በሀገራችን ቫይረሱ በምርመራ የተገኘባቸው ሰዎች ቁጥር 582 ደርሷል ፡፡,88 people have been diagnosed with the corona virus - the number of people diagnosed with the virus in our country has reached 582.,በአጠቃላይ በሀገራችን ቫይረሱ በምርመራ የተገኘባቸው ሰዎች ቁጥር 1 805 ደርሷል ።,"In general, the number of people diagnosed with the virus in our country has reached 1,805.",0.55
Pair_ID_amh_train_105,"በ2016 እኤአ የሥነ-ህዝብ ብዛት 4,954,645 ሚሊዮን ይገመታል ፡፡","In 2016, the population was estimated at 4,954,645 million.",የተንቀሳቃሽ ስልክ ኔት ወርክ ተደራሽነትን አስፋፍቷል ።,Expanded mobile network access.,0.33
Pair_ID_amh_train_106,ይህ አንዱ ትልቅ ችግር ነው ።,This is one big problem.,እርግጥ ነው ትልቅ ስልጣን ፣ ትልቅ ኃይል ያለበት ቦታ ነው ።,"Of course, it is a place of great authority, great power.",0.3
Pair_ID_amh_train_107,በአራት እጥፍ ገደማ ማለት ነው ።,That's about four times as much.,በሁለት እጥፍ ገደማ ነው ያደገው - ወደ 135ሺ ገደማ የስልክ መስመሮች ።,It has grown almost twice - about 135 thousand telephone lines.,0.41
Pair_ID_amh_train_108,አልፎ አልፎ ሳትሰሙት የቀራችሁ አይመስለኝም ።,I don't think you've ever heard of it.,ስለዚህ ፣ የሴቶቹ ሽንት ቤቶች አልፎ-አልፎ ብቻ ይፀዳሉ ፡፡,"Therefore, the women's toilets are cleaned only occasionally.",0.19
Pair_ID_amh_train_109,ጉዳዩ ከዚህ በላይ ነው ።,The issue is more than that.,ለመሆኑ የውጭ ጉዳዩ ማን ነው ፡፡,"After all, who is the foreign issue?",0.23
Pair_ID_amh_train_110,የእሁዱ የማዕከላዊ አፍሪካ ሪፐብሊክ ምርጫ ከወዲሁ አስግቷል ።,Sunday's election in the Central African Republic has already begun.,ባንጉይ ፤ የማዕከላዊ አፍሪካ ሪፐብሊክ ተቃዋሚዎች ምርጫ እንዲራዘም ጠየቁ ።,Bangui; The opposition in the Central African Republic called for the election to be postponed.,0.58
Pair_ID_amh_train_111,ይህ ገጽ መጨረሻ የተቀየረው እ.ኣ.አ በ04 :12 ፣ 28 ጁላይ 2008 ዓ.ም. ነበር ።,"This page was last modified at 04:12, 28 July 2008. has been .",ይህ ገጽ መጨረሻ የተቀየረው እ.ኣ.አ በ01 :02 ፣ 28 ጁላይ 2008 ዓ.ም. ነበር ።,"This page was last modified at 01:02, 28 July 2008. has been .",0.73
Pair_ID_amh_train_112,ያው እንግዴ ቻይንኛ ለመማር የነበረኝን ተነሳሽነት ሰርዤ ኦሮሚኛን በአማርኛ ፊደል ለመማር እያሰብኩ ነው ?,Am I planning to cancel my motivation to learn Chinese and learn Oromo in Amharic script?,የአሜሪካ መንግስት ነው የመረጠልን ካሉ ፣ ይህ ሲሆን እነሱ የት ነበሩ ?,"If they say that the US government elected us, where were they when this happened?",0.22
Pair_ID_amh_train_113,ለአዲስ አበባ የእራት ምሽት እየተካሄደ ነው ።,A dinner party for Addis Ababa is taking place.,ይህ መልዕክት ለአዲስ አበባ ልጆች ነው !,This message is for the children of Addis Ababa!,0.39
Pair_ID_amh_train_114,ይህ ገጽ መጨረሻ የተቀየረው እ.ኣ.አ በ03 :08 ፣ 4 ጃንዩዌሪ 2014 ዓ.ም. ነበር ።,"This page was last modified at 03:08, 4 January 2014. has been .",ይህ ገጽ መጨረሻ የተቀየረው እ.ኣ.አ በ21 :23 ፣ 15 ጃንዩዌሪ 2013 ዓ.ም. ነበር ።,"This page was last modified at 21:23, 15 January 2013. has been .",0.61
Pair_ID_amh_train_115,""" የአዲስ አበባ ነዋሪዎች ።","""Residents of Addis Ababa.",የመንግሥት ባለሥልጣናት እና የአዲስ አበባ ከተማ ነዋሪዎች ወደ ቦሌ ዓለ... ።,Government officials and residents of Addis Ababa to Bole...,0.48
Pair_ID_amh_train_116,ገንዘብን በአግባቡ መጠቀም የሚል እሳቤዋ ካላስወቀሳት በስተቀር ፣ ሌላ ክፋቷን አላስታውስም ፡፡,"I don't remember any other bad thing about her, except that her idea of good use of money did not blame her.",ላይ “ገንዘብን በአግባቡ መጠቀም — እንዴት ?,"On ""Using Money Properly — How?""",0.59
Pair_ID_amh_train_117,በቤኒሻንጉልና በኦሮሚያ መካከል የፌድራል የጸጥታ አስከባሪዎች ሊሰፍሩ ነው ።,Federal security forces are going to be deployed between Benishangul and Oromia.,በቤኒሻንጉል ጉሙዝና በኦሮሚያ መካከል የፌድራል መንግሥት የጸጥታ አስከባሪዎች ሊሰፍሩ ነው ።,Federal government security forces are going to be stationed between Benishangul Gumuz and Oromia.,0.86
Pair_ID_amh_train_118,ወደፊትም በቅርብ ዓመታት ውስጥ ተግባራዊ የሚሆን አይመስልም ፡፡,It does not seem likely to be implemented in the near future.,ይህ ግን አሁን ተግባራዊ የሚሆን አይደለም ።,But this is not practical now.,0.61
Pair_ID_amh_train_119,(የጹሑፉ ሐሳብ ምን እንደነበር ከተያያዘው የድምፅ ፋይል ያዳምጡ) ።,(Hear from the attached audio file what the text was about).,(ዝርዝሩን ከተያያዘው የድምፅ ፋይል ያድምጡ ።,(Listen to the details from the attached audio file.,0.69
Pair_ID_amh_train_120,ኢትዮጵያ በየአመቱ 77 ቢሊዮን ኪዩቢክ ሜትር ውሃ ታመነጫለች ፡፡,Ethiopia produces 77 billion cubic meters of water every year.,13 ቢሊዮን ኪዩቢክ ሜትር ውሃ ምንም ማለት አይደለም ፡፡,13 billion cubic meters of water is nothing.,0.41
Pair_ID_amh_train_121,የኢፌዴሪ ጠቅላይ ሚኒስትር ዶክተር አብይ አህመድ ከወልቂጤ ከተማ ነዋሪዎች ጋር እየተወያዩ ነው ።,Federal Prime Minister Dr. Abiy Ahmed is discussing with residents of Wolkite city.,የኢፌዴሪ ጠቅላይ ሚኒስትር ዶክተር ዐቢይ አህመድ በወቅታዊ ጉዳይ ላይ ማምሻውን የሰጡት መግለጫ ።,Federal Prime Minister Dr. Abiy Ahmed's statement on current affairs in the evening.,0.5
Pair_ID_amh_train_122,የአሜሪካ ቡድን ስለ ጭፍጨፋምርመራ አላደረገም ።,The American team did not investigate the massacre.,የአሜሪካ ቡድን በተፈፀመ ጭፍጨፋ ላይ ምርመራ አላደረገም ።,The American team did not investigate the massacre.,0.92
Pair_ID_amh_train_123,የእርሻና ተፈጥሮ ሀብት ልማት ቢሮ ።,Bureau of Agriculture and Natural Resources Development.,የእርሻና ተፈጥሮ ሀብት ልማት ቢሮ ሀላፊ -አቶ መስፍን ቃሬ ።,Head of Agriculture and Natural Resources Development Office - Mr. Mesfen Kare.,0.7
Pair_ID_amh_train_124,የአማራ ብሔራዊ ንቅናቄ አብን በአገሪቱ ወቅታዊ ጉዳዮች ዙሪያ መግለጫ ሰጥቷል ።,The father of the Amhara National Movement made a statement on the current affairs of the country.,የአማራ ብሔራዊ ክልላዊ መንግስት በወቅታዊ ጉዳዮች ላይ ዛሬ መግለጫ ሰጥቷል ፡፡,The Amhara National Regional Government has issued a statement today on current affairs.,0.55
Pair_ID_amh_train_125,የወያኔ ጉዱ ሚወጣዉ ወያኔ ስልጣን ላይ ሆኖ እንዳልሆነ ልብህ ያዉቀዋል ።,Your heart knows that the TPLF is not in power.,ብዙዎቻችን የደም እጥረት ላጋጠማቸው ወገኖቻችን አልያም የቅርብ ዘመ ዶቻችን ደም ለግሰን ይሆናል ።,Many of us may have donated blood to our relatives or close relatives who are suffering from blood deficiency.,0.14
Pair_ID_amh_train_126,የኢትዮጵያ የሕዝብ ተወካዮች እና የፌደሬሽን ምክር ቤት አባላት ትናንት የወደፊቱን የኢትዮጵያ ፕሬዝዳት መርጠዋል ።,Ethiopian public representatives and Federation Council members elected the future president of Ethiopia yesterday.,የኢትዮጵያ የህዝብ ተወካዮች ምክር ቤት ስብሰባ ።,Ethiopian House of People's Representatives meeting.,0.58
Pair_ID_amh_train_127,እንኳን ለጌታችን ኢየሱስ ክርስቶስ ልደት በአል በሰላም በጤና አደረሳችሁ !,Happy birthday to our Lord Jesus Christ!,እንኳን ለጌታችን ለመድሃኒታችን ለኢየሱስ ክርስቶስ ትንሣኤ በዓል አደረሳችሁ ?,Have you celebrated the resurrection of our Lord Jesus Christ?,0.77
Pair_ID_amh_train_128,ስድስት ወር ማለት ከዛ በፊት አንድ ታሪክ አለ ማለት ነው ።,Six months means there is a story before that.,ችግር አለ ማለት ነው ።,It means there is a problem.,0.3
Pair_ID_amh_train_129,ከህዝብ ጋር አንድ ሆኖ የኖረ ነው ።,He lived as one with the people.,“ህግ ፣ ከህዝብ በታች ነው ፡፡,“The law is below the people.,0.36
Pair_ID_amh_train_130,አዲስ አበባ ቅኔ ናት !,Addis Ababa is poetry!,አዲስ አበባ ናት በግንባታ የተጨናነቀችው ?,Is Addis Ababa busy with construction?,0.27
Pair_ID_amh_train_131,ስለፖለቲካ በሚወራበት ጊዜ ሁለት ዐይነት የትግል ዘዴዎች አሉ ።,"When it comes to politics, there are two types of fighting methods.",እምናምነው ህግ ሲከበር ብቻ ነው ።,We believe only when the law is obeyed.,0.3
Pair_ID_amh_train_132,በ8 ፡00 ሰዓት ተጫራቾች ወይንም ህጋዊ ወኪሎቻቸው በተገኙበት ይከፈታል ።,It will be opened at 8:00 in the presence of bidders or their legal representatives.,ውስጥ ተጫራቾች ወይም ህጋዊ ወኪሎቻቸው በተገኙበት ይከፈታል ፡፡,It will be opened in the presence of bidders or their legal representatives.,0.77
